old_url,old_path,new_path,redirect_type,notes
https://donau-ries-haustechnik.de/ph_news/hansaviva_hansaoptima/,/ph_news/hansaviva_hansaoptima/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kaldewei-flowline/,/ph_news/kaldewei-flowline/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kaldewei-flowpoint/,/ph_news/kaldewei-flowpoint/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kaldewei-invisiblegrip/,/ph_news/kaldewei-invisiblegrip/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kaldewei-oyo-duo/,/ph_news/kaldewei-oyo-duo/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kaldewei-puro-next/,/ph_news/kaldewei-puro-next/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kaldewei-whirlpoolwannen/,/ph_news/kaldewei-whirlpoolwannen/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kermi-individuelle-farbgestaltung-duschkabinen/,/ph_news/kermi-individuelle-farbgestaltung-duschkabinen/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kermi-nobel-duschen-mit-mena/,/ph_news/kermi-nobel-duschen-mit-mena/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kermi-pures-duschgefuehl-mit-nica/,/ph_news/kermi-pures-duschgefuehl-mit-nica/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/keuco-black-selection/,/ph_news/keuco-black-selection/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/keuco-blue/,/ph_news/keuco-blue/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/keuco-edition11art/,/ph_news/keuco-edition11art/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/keuco-ixmo-100-elements/,/ph_news/keuco-ixmo-100-elements/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/keuco-phoenix/,/ph_news/keuco-phoenix/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/keuco-plan-sensorspender/,/ph_news/keuco-plan-sensorspender/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/keuco-royal-lumos-spiegelschrank/,/ph_news/keuco-royal-lumos-spiegelschrank/,/,301,Map to closest relevant static page before launch
